114,0.0252,0.9680,0.3442,0.7395,0.1423
115,0.0251,0.9680,0.3184,0.7530,0.1243
116,0.0252,0.9680,0.3275,0.7479,0.1318
117,0.0251,0.9681,0.3270,0.7487,0.1369
118,0.0249,0.9683,0.3300,0.7475,0.1336
119,0.0252,0.9679,0.3414,0.7409,0.1429
120,0.0258,0.9675,0.3591,0.7323,0.1575
121,0.0252,0.9679,0.3401,0.7406,0.1452
122,0.0254,0.9678,0.3397,0.7419,0.1408
123,0.0248,0.9683,0.3335,0.7455,0.1363
124,0.0251,0.9680,0.3357,0.7445,0.1372
125,0.0251,0.9682,0.3413,0.7407,0.1435
126,0.0247,0.9685,0.3319,0.7458,0.1360
127,0.0247,0.9684,0.3158,0.7543,0.1270
128,0.0249,0.9683,0.3494,0.7369,0.1504
129,0.0248,0.9685,0.3373,0.7439,0.1423
130,0.0247,0.9685,0.3291,0.7473,0.1346
131,0.0250,0.9683,0.3482,0.7387,0.1488
132,0.0252,0.9680,0.3481,0.7376,0.1459
133,0.0250,0.9682,0.3335,0.7455,0.1425
134,0.0249,0.9683,0.3344,0.7455,0.1358
135,0.0248,0.9685,0.3451,0.7393,0.1453
136,0.0246,0.9686,0.3543,0.7351,0.1558
137,0.0248,0.9685,0.3226,0.7510,0.1313
138,0.0246,0.9687,0.3285,0.7476,0.1334
139,0.0249,0.9683,0.3352,0.7451,0.1345
140,0.0245,0.9687,0.3317,0.7467,0.1347
141,0.0247,0.9684,0.3332,0.7450,0.1389
142,0.0247,0.9686,0.3524,0.7368,0.1530
143,0.0246,0.9687,0.3247,0.7508,0.1354
144,0.0245,0.9687,0.3491,0.7377,0.1490
145,0.0246,0.9688,0.3393,0.7430,0.1405
146,0.0246,0.9685,0.3512,0.7367,0.1539
147,0.0247,0.9685,0.3393,0.7422,0.1403
148,0.0243,0.9689,0.3450,0.7391,0.1459
149,0.0246,0.9686,0.3421,0.7412,0.1458
150,0.0243,0.9689,0.3404,0.7428,0.1385
151,0.0247,0.9687,0.3487,0.7389,0.1489
152,0.0245,0.9689,0.3532,0.7352,0.1496
153,0.0246,0.9687,0.3554,0.7338,0.1536
